DateTime Stamp,Signed Firmware Version,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,operation ,Abnormality type,Potential Attack type
2023-02-17 21:51:30,1.2.5,13,97,3,RGB: 1024 x 768,50,PCD: 1024 x 1024,15868,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:52:00,1.2.3,58,92,2,RGB: 1024 x 768,40,PCD: 1024 x 1024,19522,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:52:30,1.2.5,45,60,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,24025,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:53:00,1.2.3,6,42,6,RGB: 1024 x 768,50,PCD: 1024 x 1024,30541,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:53:30,1.2.4,68,79,0,RGB: 1024 x 768,42,PCD: 1024 x 1024,37992,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:54:00,1.2.5,76,94,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,10204,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:54:30,1.2.4,88,104,1,RGB: 1024 x 768,23,PCD: 1024 x 1024,15439,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:55:00,1.2.3,1,87,0,RGB: 1024 x 768,31,PCD: 1024 x 1024,25852,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:55:30,1.2.5,0,34,1,RGB: 1024 x 768,23,PCD: 1024 x 1024,37585,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:56:00,1.2.4,27,60,6,RGB: 1024 x 768,30,PCD: 1024 x 1024,28843,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:56:30,1.2.3,83,39,5,RGB: 1024 x 768,48,PCD: 1024 x 1024,22925,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:57:00,1.2.3,16,60,6,RGB: 1024 x 768,37,PCD: 1024 x 1024,17418,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:57:30,1.2.5,62,47,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,18587,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:58:00,1.2.4,89,80,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,13237,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:58:30,1.2.3,11,41,4,RGB: 1024 x 768,52,PCD: 1024 x 1024,12737,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 21:59:00,1.2.3,83,99,3,RGB: 1024 x 768,17,PCD: 1024 x 1024,26402,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 21:59:30,1.2.5,84,75,0,RGB: 1024 x 768,60,PCD: 1024 x 1024,12636,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:00:00,1.2.3,22,109,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,25930,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:00:30,1.2.3,1,77,3,RGB: 1024 x 768,19,PCD: 1024 x 1024,12015,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:01:00,1.2.4,81,46,3,RGB: 1024 x 768,50,PCD: 1024 x 1024,25184,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:01:30,1.2.4,66,55,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,27498,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:02:00,1.2.5,78,59,0,RGB: 1024 x 768,36,PCD: 1024 x 1024,22801,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:02:30,1.2.4,12,107,4,RGB: 1024 x 768,16,PCD: 1024 x 1024,12725,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:03:00,1.2.3,91,46,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,34425,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:03:30,1.2.3,30,89,5,RGB: 1024 x 768,15,PCD: 1024 x 1024,24842,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:04:00,1.2.5,35,110,6,RGB: 1024 x 768,38,PCD: 1024 x 1024,31565,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:04:30,1.2.3,21,98,1,RGB: 1024 x 768,44,PCD: 1024 x 1024,17105,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:05:00,1.2.3,61,35,4,RGB: 1024 x 768,52,PCD: 1024 x 1024,32965,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:05:30,1.2.4,23,64,2,RGB: 1024 x 768,41,PCD: 1024 x 1024,38210,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:06:00,1.2.5,88,112,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,29360,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:06:30,1.2.4,21,78,6,RGB: 1024 x 768,15,PCD: 1024 x 1024,38077,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:07:00,1.2.5,83,118,1,RGB: 1024 x 768,22,PCD: 1024 x 1024,32932,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:07:30,1.2.3,40,65,3,RGB: 1024 x 768,27,PCD: 1024 x 1024,39104,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:08:00,1.2.3,81,74,1,RGB: 1024 x 768,36,PCD: 1024 x 1024,10664,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:08:30,1.2.4,82,48,0,RGB: 1024 x 768,38,PCD: 1024 x 1024,15699,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:09:00,1.2.4,63,38,6,RGB: 1024 x 768,57,PCD: 1024 x 1024,29892,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:09:30,1.2.3,44,109,5,RGB: 1024 x 768,52,PCD: 1024 x 1024,38179,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:10:00,1.2.3,66,115,4,RGB: 1024 x 768,51,PCD: 1024 x 1024,37478,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:10:30,1.2.4,7,103,4,RGB: 1024 x 768,40,PCD: 1024 x 1024,37148,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:11:00,1.2.3,91,62,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,30433,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-17 22:11:30,1.2.5,88,112,1,RGB: 1024 x 768,21,PCD: 1024 x 1024,17108,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:12:00,1.2.5,79,37,3,RGB: 1024 x 768,26,PCD: 1024 x 1024,29203,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:12:30,1.2.5,35,79,5,RGB: 1024 x 768,36,PCD: 1024 x 1024,12802,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:13:00,1.2.5,29,59,2,RGB: 1024 x 768,35,PCD: 1024 x 1024,24767,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:13:30,1.2.4,66,38,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,31892,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:14:00,1.2.3,18,87,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,23392,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:14:30,1.2.4,15,85,0,RGB: 1024 x 768,24,PCD: 1024 x 1024,38510,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:15:00,1.2.3,55,48,4,RGB: 1024 x 768,19,PCD: 1024 x 1024,14593,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:15:30,1.2.3,25,68,1,RGB: 1024 x 768,46,PCD: 1024 x 1024,37261,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:16:00,1.2.4,11,83,2,RGB: 1024 x 768,55,PCD: 1024 x 1024,21051,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:16:30,1.2.4,3,117,2,RGB: 1024 x 768,34,PCD: 1024 x 1024,19895,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:17:00,1.2.4,0,70,1,RGB: 1024 x 768,57,PCD: 1024 x 1024,31993,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:17:30,1.2.4,52,52,3,RGB: 1024 x 768,26,PCD: 1024 x 1024,27620,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:18:00,1.2.3,15,57,0,RGB: 1024 x 768,28,PCD: 1024 x 1024,23286,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:18:30,1.2.4,51,33,6,RGB: 1024 x 768,44,PCD: 1024 x 1024,17496,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:19:00,1.2.4,44,37,0,RGB: 1024 x 768,52,PCD: 1024 x 1024,22322,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:19:30,1.2.5,5,115,0,RGB: 1024 x 768,29,PCD: 1024 x 1024,39007,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:20:00,1.2.3,73,108,6,RGB: 1024 x 768,42,PCD: 1024 x 1024,37911,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:20:30,1.2.4,61,92,1,RGB: 1024 x 768,28,PCD: 1024 x 1024,24712,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:21:00,1.2.5,21,47,3,RGB: 1024 x 768,37,PCD: 1024 x 1024,16492,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:21:30,1.2.3,44,51,4,RGB: 1024 x 768,32,PCD: 1024 x 1024,31868,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:22:00,1.2.3,63,31,6,RGB: 1024 x 768,42,PCD: 1024 x 1024,17778,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:22:30,1.2.4,77,46,5,RGB: 1024 x 768,32,PCD: 1024 x 1024,35618,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:23:00,1.2.3,25,62,0,RGB: 1024 x 768,54,PCD: 1024 x 1024,18966,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:23:30,1.2.5,12,92,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,16815,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:24:00,1.2.3,50,69,4,RGB: 1024 x 768,45,PCD: 1024 x 1024,26155,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:24:30,1.2.5,10,37,3,RGB: 1024 x 768,59,PCD: 1024 x 1024,37915,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:25:00,1.2.5,57,95,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,33990,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:25:30,1.2.5,22,94,0,RGB: 1024 x 768,23,PCD: 1024 x 1024,21452,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:26:00,1.2.5,54,61,2,RGB: 1024 x 768,55,PCD: 1024 x 1024,24094,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:26:30,1.2.3,79,99,0,RGB: 1024 x 768,57,PCD: 1024 x 1024,24672,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:27:00,1.2.4,100,46,1,RGB: 1024 x 768,56,PCD: 1024 x 1024,31247,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-17 22:27:30,1.2.3,100,63,1,RGB: 1024 x 768,22,PCD: 1024 x 1024,25032,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:28:00,1.2.3,27,60,4,RGB: 1024 x 768,28,PCD: 1024 x 1024,13631,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:28:30,1.2.3,38,74,5,RGB: 1024 x 768,41,PCD: 1024 x 1024,23789,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:29:00,1.2.5,64,54,5,RGB: 1024 x 768,44,PCD: 1024 x 1024,10133,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:29:30,1.2.5,62,54,0,RGB: 1024 x 768,38,PCD: 1024 x 1024,31640,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:30:00,1.2.4,56,76,3,RGB: 1024 x 768,44,PCD: 1024 x 1024,14146,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:30:30,1.2.3,15,119,3,RGB: 1024 x 768,34,PCD: 1024 x 1024,19838,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:31:00,1.2.5,73,100,1,RGB: 1024 x 768,28,PCD: 1024 x 1024,34004,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:31:30,1.2.5,57,64,2,RGB: 1024 x 768,58,PCD: 1024 x 1024,27373,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:32:00,1.2.4,58,55,1,RGB: 1024 x 768,47,PCD: 1024 x 1024,34483,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:32:30,1.2.4,67,120,5,RGB: 1024 x 768,40,PCD: 1024 x 1024,38363,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:33:00,1.2.4,76,49,6,RGB: 1024 x 768,28,PCD: 1024 x 1024,31069,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:33:30,1.2.3,93,51,3,RGB: 1024 x 768,45,PCD: 1024 x 1024,16446,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:34:00,1.2.5,29,84,1,RGB: 1024 x 768,48,PCD: 1024 x 1024,32378,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:34:30,1.2.4,89,111,5,RGB: 1024 x 768,35,PCD: 1024 x 1024,10967,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:35:00,1.2.4,21,114,3,RGB: 1024 x 768,47,PCD: 1024 x 1024,30314,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:35:30,1.2.5,70,62,5,RGB: 1024 x 768,24,PCD: 1024 x 1024,32930,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:36:00,1.2.3,70,68,0,RGB: 1024 x 768,45,PCD: 1024 x 1024,35081,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:36:30,1.2.3,13,100,4,RGB: 1024 x 768,21,PCD: 1024 x 1024,28083,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:37:00,1.2.3,92,86,5,RGB: 1024 x 768,27,PCD: 1024 x 1024,19960,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:37:30,1.2.3,94,30,3,RGB: 1024 x 768,36,PCD: 1024 x 1024,16185,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:38:00,1.2.3,79,40,0,RGB: 1024 x 768,47,PCD: 1024 x 1024,27040,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:38:30,1.2.5,7,32,0,RGB: 1024 x 768,24,PCD: 1024 x 1024,16159,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:39:00,1.2.4,13,107,0,RGB: 1024 x 768,53,PCD: 1024 x 1024,23580,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:39:30,1.2.5,76,113,0,RGB: 1024 x 768,26,PCD: 1024 x 1024,38065,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:40:00,1.2.5,75,86,2,RGB: 1024 x 768,36,PCD: 1024 x 1024,16174,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:40:30,1.2.5,92,51,1,RGB: 1024 x 768,37,PCD: 1024 x 1024,34811,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:41:00,1.2.4,6,44,3,RGB: 1024 x 768,22,PCD: 1024 x 1024,31768,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:41:30,1.2.5,8,84,0,RGB: 1024 x 768,15,PCD: 1024 x 1024,14915,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:42:00,1.2.4,1,101,2,RGB: 1024 x 768,19,PCD: 1024 x 1024,24339,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:42:30,1.2.3,16,119,3,RGB: 1024 x 768,38,PCD: 1024 x 1024,22239,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:43:00,1.2.5,19,57,3,RGB: 1024 x 768,21,PCD: 1024 x 1024,12262,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:43:30,1.2.5,78,56,2,RGB: 1024 x 768,33,PCD: 1024 x 1024,20054,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:44:00,1.2.4,79,75,6,RGB: 1024 x 768,28,PCD: 1024 x 1024,39014,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:44:30,1.2.4,69,31,3,RGB: 1024 x 768,54,PCD: 1024 x 1024,13729,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:45:00,1.2.5,32,30,2,RGB: 1024 x 768,27,PCD: 1024 x 1024,11711,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:45:30,1.2.3,84,98,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,37972,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:46:00,1.2.3,91,61,6,RGB: 1024 x 768,54,PCD: 1024 x 1024,31503,numeric array,numeric array,numeric array,not normal,malfunction,Potential brute-force attack
2023-02-17 22:46:30,1.2.3,58,74,5,RGB: 1024 x 768,56,PCD: 1024 x 1024,32074,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:47:00,1.2.4,16,59,1,RGB: 1024 x 768,34,PCD: 1024 x 1024,20953,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:47:30,1.2.3,74,92,0,RGB: 1024 x 768,26,PCD: 1024 x 1024,11986,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:48:00,1.2.3,35,63,3,RGB: 1024 x 768,60,PCD: 1024 x 1024,29996,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:48:30,1.2.4,11,33,6,RGB: 1024 x 768,52,PCD: 1024 x 1024,38001,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:49:00,1.2.5,94,83,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,39995,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:49:30,1.2.3,19,74,0,RGB: 1024 x 768,19,PCD: 1024 x 1024,31014,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:50:00,1.2.3,3,55,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,19123,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:50:30,1.2.3,91,78,3,RGB: 1024 x 768,20,PCD: 1024 x 1024,26563,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:51:00,1.2.5,48,47,5,RGB: 1024 x 768,28,PCD: 1024 x 1024,39773,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:51:30,1.2.5,59,58,2,RGB: 1024 x 768,55,PCD: 1024 x 1024,15960,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:52:00,1.2.4,62,120,4,RGB: 1024 x 768,25,PCD: 1024 x 1024,30285,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:52:30,1.2.5,49,85,1,RGB: 1024 x 768,31,PCD: 1024 x 1024,18931,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:53:00,1.2.5,6,109,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,26126,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:53:30,1.2.3,90,44,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,33821,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:54:00,1.2.4,33,112,4,RGB: 1024 x 768,35,PCD: 1024 x 1024,11083,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:54:30,1.2.3,78,72,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,21758,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:55:00,1.2.3,42,50,2,RGB: 1024 x 768,44,PCD: 1024 x 1024,18753,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:55:30,1.2.5,26,60,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,25296,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:56:00,1.2.4,48,93,6,RGB: 1024 x 768,57,PCD: 1024 x 1024,34467,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:56:30,1.2.4,45,84,0,RGB: 1024 x 768,32,PCD: 1024 x 1024,22802,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:57:00,1.2.3,5,82,4,RGB: 1024 x 768,51,PCD: 1024 x 1024,21480,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:57:30,1.2.4,81,51,0,RGB: 1024 x 768,18,PCD: 1024 x 1024,33651,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:58:00,1.2.4,13,104,5,RGB: 1024 x 768,28,PCD: 1024 x 1024,35596,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-17 22:58:30,1.2.5,79,41,1,RGB: 1024 x 768,17,PCD: 1024 x 1024,37205,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:59:00,1.2.3,33,36,4,RGB: 1024 x 768,45,PCD: 1024 x 1024,20229,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 22:59:30,1.2.3,62,35,2,RGB: 1024 x 768,15,PCD: 1024 x 1024,20596,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-17 23:00:00,1.2.5,30,110,3,RGB: 1024 x 768,26,PCD: 1024 x 1024,18827,numeric array,numeric array,numeric array,not normal,malfunction,no attack
